OrderID,Product,Category,Region,Quantity,PricePerUnit,TotalSales,Date
ORD13920,Dining Table,Furniture,Australia,2,3500,7000.0,2025-02-04
ORD13921,Fiction,Books,South America,40,15,123.07733796969755,2025-01-14
ORD13922,Jeans,Apparel,Asia,2,50,100.0,2025-01-31
ORD13923,Tennis Racket,Sports,Europe,1,120,120.0,2024-09-05
ORD13924,Washing Machine,Home Appliances,Asia,3,1800,5400.0,2024-12-26
ORD13925,Laptop,Electronics,Australia,1,1200,1200.0,2024-09-14
ORD13926,Bookshelf,Furniture,Asia,2,2000,4000.0,2024-12-21
ORD13927,Air Conditioner,Home Appliances,Australia,1,3500,3500.0,2025-02-21
ORD13928,Shoes,Apparel,South America,1,80,80.0,2024-11-24
ORD13929,Washing Machine,Home Appliances,South America,2,1800,3600.0,2024-12-20
ORD13930,Jacket,Apparel,Europe,2,120,240.0,2025-01-29
ORD13931,Sofa,Furniture,Asia,4,5000,20000.0,2024-11-02
ORD13932,Fiction,Books,South America,2,15,30.0,2025-01-20
ORD13933,Bookshelf,Furniture,Europe,4,2000,8000.0,2024-12-23
ORD13934,Smartwatch,Electronics,Asia,2,300,600.0,2025-01-07
ORD13935,Fiction,Books,Asia,1,15,15.0,2024-11-19
ORD13936,Bookshelf,Furniture,North America,5,2000,10000.0,2025-02-02
ORD13937,Doll,Toys,Asia,3,50,150.0,2024-10-05
ORD13938,Philosophy,Books,North America,2,18,36.0,2024-09-13
ORD13939,Bed,Furniture,Europe,3,4500,13500.0,2024-11-18
ORD13940,Laptop,Electronics,Asia,5,1200,6000.0,2025-01-18
ORD13941,Shoes,Apparel,North America,1,80,80.0,2025-01-22
ORD13942,T-Shirt,Apparel,South America,3,25,75.0,2025-01-29
ORD13943,Air Conditioner,Home Appliances,Asia,4,3500,14000.0,2024-12-13
ORD13944,Vacuum Cleaner,Home Appliances,Asia,3,500,1500.0,2024-11-14
ORD13945,Air Conditioner,Home Appliances,Asia,1,3500,3500.0,2024-09-10
ORD13946,Vacuum Cleaner,Home Appliances,Australia,2,500,1000.0,2025-02-05
ORD13947,Refrigerator,Home Appliances,North America,1,2500,2500.0,2025-01-23
ORD13948,Dumbbells,Sports,North America,2,150,300.0,2024-12-28
ORD13949,Dining Table,Furniture,North America,2,3500,7000.0,2024-12-09
ORD13950,Washing Machine,Home Appliances,South America,42,1800,34487.06663501997,2024-11-28
ORD13951,Smartphone,Electronics,Asia,2,800,1600.0,2025-02-20
ORD13952,Lego Set,Toys,North America,3,100,300.0,2025-02-14
ORD13953,Smartwatch,Electronics,Asia,2,300,600.0,2024-12-14
ORD13954,Sofa,Furniture,Asia,1,5000,5000.0,2024-09-07
ORD13955,Jeans,Apparel,North America,2,50,100.0,2024-12-07
ORD13956,Wardrobe,Furniture,Australia,2,6000,12000.0,2025-01-02
ORD13957,Lego Set,Toys,Europe,24,100,491.00590128517985,2024-09-05
ORD13958,History,Books,Asia,1,25,25.0,2024-10-12
ORD13959,Washing Machine,Home Appliances,Europe,2,1800,3600.0,2024-12-17
ORD13960,Philosophy,Books,Europe,2,18,36.0,2025-02-01
ORD13961,RC Car,Toys,North America,2,150,300.0,2024-10-21
ORD13962,Dining Table,Furniture,North America,4,3500,14000.0,2024-11-17
ORD13963,Philosophy,Books,Australia,3,18,54.0,2024-09-20
ORD13964,Shoes,Apparel,North America,6,80,480.0,2024-10-20
ORD13965,Wardrobe,Furniture,Asia,1,6000,6000.0,2025-02-21
ORD13966,Laptop,Electronics,North America,1,1200,1200.0,2024-10-10
ORD13967,RC Car,Toys,Europe,2,150,300.0,2025-02-14
ORD13968,Science,Books,South America,1,30,30.0,2025-01-10
ORD13969,Laptop,Electronics,Australia,4,1200,4800.0,2024-09-01
ORD13970,Camera,Electronics,Europe,3,700,2100.0,2025-01-23
ORD13971,T-Shirt,Apparel,Asia,3,25,75.0,2024-09-09
ORD13972,Philosophy,Books,Europe,4,18,72.0,2024-09-22
ORD13973,Doll,Toys,North America,1,50,50.0,2024-12-25
ORD13974,Microwave,Home Appliances,Europe,2,200,400.0,2025-01-25
ORD13975,Sweater,Apparel,South America,2,60,120.0,2025-02-19
ORD13976,Jacket,Apparel,Europe,1,120,120.0,2024-09-02
ORD13977,Dining Table,Furniture,Asia,3,3500,10500.0,2025-01-13
ORD13978,Air Conditioner,Home Appliances,North America,4,3500,14000.0,2024-10-28
ORD13979,Action Figure,Toys,Europe,1,40,40.0,2024-11-29
ORD13980,Vacuum Cleaner,Home Appliances,Australia,2,500,1000.0,2024-09-24
ORD13981,Bookshelf,Furniture,Asia,2,2000,4000.0,2024-12-30
ORD13982,Dining Table,Furniture,North America,2,3500,7000.0,2024-11-26
ORD13983,Dining Table,Furniture,Asia,2,3500,7000.0,2024-12-13
ORD13984,Football,Sports,South America,1,60,60.0,2024-10-22
ORD13985,Shoes,Apparel,Asia,1,80,80.0,2024-09-29
ORD13986,Bed,Furniture,Australia,1,4500,4500.0,2025-02-25
ORD13987,Jeans,Apparel,North America,8,50,400.0,2024-11-20
ORD13988,Smartwatch,Electronics,Asia,2,300,600.0,2024-11-09
ORD13989,Jeans,Apparel,Asia,1,50,50.0,2025-01-12
ORD13990,Laptop,Electronics,South America,2,1200,2400.0,2025-01-05
ORD13991,Smartwatch,Electronics,Australia,2,300,600.0,2024-09-11
ORD13992,Camera,Electronics,Asia,2,700,1400.0,2024-11-13
ORD13993,Fiction,Books,Asia,2,15,30.0,2024-09-01
ORD13994,T-Shirt,Apparel,South America,7,25,59.96655561568524,2024-09-29
ORD13995,Shoes,Apparel,South America,2,80,160.0,2024-11-01
ORD13996,RC Car,Toys,Asia,1,150,150.0,2024-10-28
ORD13997,Air Conditioner,Home Appliances,North America,1,3500,3500.0,2025-02-17
ORD13998,Bookshelf,Furniture,North America,3,2000,6000.0,2025-02-05
ORD13999,Dining Table,Furniture,Asia,3,3500,10500.0,2025-02-21
ORD14000,Bed,Furniture,Asia,7,4500,11545.743455015063,2025-01-03
ORD14001,Vacuum Cleaner,Home Appliances,Australia,20,500,2669.525045988724,2024-12-11
ORD14002,Air Conditioner,Home Appliances,Australia,1,3500,3500.0,2025-02-21
ORD14003,Vacuum Cleaner,Home Appliances,Asia,1,500,500.0,2024-10-12
ORD14004,Refrigerator,Home Appliances,North America,8,2500,5359.0415402173085,2025-01-02
ORD14005,Wardrobe,Furniture,Asia,4,6000,24000.0,2024-10-04
ORD14006,Football,Sports,South America,5,60,300.0,2024-09-20
ORD14007,Refrigerator,Home Appliances,North America,4,2500,10000.0,2025-02-20
ORD14008,Camera,Electronics,North America,3,700,2100.0,2024-12-25
ORD14009,Wardrobe,Furniture,Europe,1,6000,6000.0,2024-11-24
ORD14010,Smartwatch,Electronics,Europe,3,300,900.0,2024-09-25
ORD14011,Board Game,Toys,Asia,1,80,80.0,2024-12-14
ORD14012,Science,Books,Europe,2,30,60.0,2025-02-13
ORD14013,Refrigerator,Home Appliances,Asia,6,2500,15000.0,2024-10-30
ORD14014,Running Shoes,Sports,North America,4,100,400.0,2025-02-20
ORD14015,Running Shoes,Sports,Asia,18,100,847.5500164816767,2024-08-30
ORD14016,Action Figure,Toys,Asia,9,40,88.04334103861983,2024-10-31
ORD14017,Shoes,Apparel,North America,2,80,160.0,2024-11-20
ORD14018,T-Shirt,Apparel,North America,1,25,25.0,2025-01-21
ORD14019,Shoes,Apparel,Europe,30,80,503.08796862005687,2025-02-04
ORD14020,Smartwatch,Electronics,Asia,10,300,1578.276771224235,2024-10-01
ORD14021,Non-Fiction,Books,Europe,4,20,80.0,2024-09-05
ORD14022,Lego Set,Toys,Asia,1,100,100.0,2024-12-17
ORD14023,Sofa,Furniture,Australia,1,5000,5000.0,2024-10-26
ORD14024,Lego Set,Toys,Australia,3,100,300.0,2025-01-14
ORD14025,Running Shoes,Sports,Europe,1,100,100.0,2025-02-24
ORD14026,Microwave,Home Appliances,Asia,2,200,400.0,2025-01-23
ORD14027,Camera,Electronics,South America,3,700,2100.0,2025-02-25
ORD14028,Tennis Racket,Sports,Europe,3,120,360.0,2024-12-01
ORD14029,Refrigerator,Home Appliances,North America,1,2500,2500.0,2025-01-19
ORD14030,Tablet,Electronics,North America,2,500,1000.0,2024-11-09
ORD14031,History,Books,North America,1,25,25.0,2024-12-25
ORD14032,Dumbbells,Sports,South America,2,150,300.0,2024-10-08
ORD14033,Vacuum Cleaner,Home Appliances,Asia,2,500,1000.0,2025-01-23
ORD14034,Bookshelf,Furniture,South America,1,2000,2000.0,2025-01-02
ORD14035,Microwave,Home Appliances,Europe,8,200,1600.0,2024-08-29
ORD14036,RC Car,Toys,Australia,1,150,150.0,2024-10-13
ORD14037,Philosophy,Books,South America,2,18,36.0,2024-09-30
ORD14038,Fiction,Books,Asia,2,15,30.0,2024-11-10
ORD14039,History,Books,North America,3,25,75.0,2025-01-29
ORD14040,Dining Table,Furniture,Europe,2,3500,7000.0,2025-01-06
ORD14041,Refrigerator,Home Appliances,Europe,2,2500,5000.0,2025-02-15
ORD14042,Wardrobe,Furniture,Asia,4,6000,24000.0,2025-01-16
ORD14043,Action Figure,Toys,Europe,3,40,120.0,2024-10-08
ORD14044,History,Books,North America,1,25,25.0,2025-02-23
ORD14045,Lego Set,Toys,North America,3,100,300.0,2024-11-07
ORD14046,Basketball,Sports,Asia,2,70,140.0,2024-09-04
ORD14047,Laptop,Electronics,South America,4,1200,4800.0,2024-10-24
ORD14048,Tablet,Electronics,Asia,2,500,1000.0,2024-12-06
ORD14049,Refrigerator,Home Appliances,Asia,3,2500,7500.0,2024-12-28
ORD14050,Washing Machine,Home Appliances,Europe,4,1800,7200.0,2024-10-04
ORD14051,Dining Table,Furniture,Asia,2,3500,7000.0,2025-01-03
ORD14052,Shoes,Apparel,North America,4,80,320.0,2025-01-14
ORD14053,Non-Fiction,Books,North America,2,20,40.0,2024-11-02
ORD14054,Dining Table,Furniture,North America,2,3500,7000.0,2024-10-15
ORD14055,Jacket,Apparel,North America,1,120,120.0,2024-10-10
ORD14056,T-Shirt,Apparel,Asia,1,25,25.0,2024-09-10
ORD14057,RC Car,Toys,Asia,8,150,1200.0,2024-10-29
ORD14058,Laptop,Electronics,Asia,1,1200,1200.0,2024-11-11
ORD14059,T-Shirt,Apparel,Europe,3,25,75.0,2024-10-24
ORD14060,Camera,Electronics,Europe,3,700,2100.0,2024-11-05
ORD14061,Bookshelf,Furniture,North America,6,2000,12000.0,2024-09-27
ORD14062,Refrigerator,Home Appliances,North America,2,2500,5000.0,2024-11-30
ORD14063,Doll,Toys,Asia,1,50,50.0,2025-01-06
ORD14064,Vacuum Cleaner,Home Appliances,Australia,3,500,1500.0,2024-12-03
ORD14065,Dining Table,Furniture,Europe,1,3500,3500.0,2024-12-10
ORD14066,Smartphone,Electronics,Australia,1,800,800.0,2024-10-24
ORD14067,Jeans,Apparel,South America,2,50,100.0,2024-10-07
ORD14068,Microwave,Home Appliances,North America,1,200,200.0,2024-12-26
ORD14069,Laptop,Electronics,North America,2,1200,2400.0,2024-12-03
ORD14070,Microwave,Home Appliances,Europe,2,200,400.0,2024-09-14
ORD14071,Tablet,Electronics,Asia,1,500,500.0,2024-11-05
ORD14072,Jacket,Apparel,North America,1,120,120.0,2025-01-22
ORD14073,Smartwatch,Electronics,Asia,2,300,600.0,2025-02-08
ORD14074,Vacuum Cleaner,Home Appliances,North America,1,500,500.0,2024-12-24
ORD14075,Dumbbells,Sports,South America,4,150,600.0,2025-01-25
ORD14076,Laptop,Electronics,Europe,3,1200,3600.0,2024-10-02
ORD14077,Camera,Electronics,North America,1,700,700.0,2025-01-11
ORD14078,Non-Fiction,Books,North America,3,20,60.0,2024-10-02
ORD14079,T-Shirt,Apparel,Asia,2,25,50.0,2025-02-25
ORD14080,Bookshelf,Furniture,South America,3,2000,6000.0,2024-11-28
ORD14081,Refrigerator,Home Appliances,Europe,2,2500,5000.0,2025-02-20
ORD14082,Dumbbells,Sports,Asia,4,150,600.0,2024-11-08
ORD14083,Washing Machine,Home Appliances,North America,7,1800,12600.0,2024-11-24
ORD14084,Smartwatch,Electronics,Australia,1,300,300.0,2024-09-25
ORD14085,Smartphone,Electronics,North America,1,800,800.0,2024-10-25
ORD14086,Tennis Racket,Sports,Australia,3,120,360.0,2024-12-17
ORD14087,Board Game,Toys,Europe,3,80,240.0,2025-01-15
ORD14088,Refrigerator,Home Appliances,Asia,1,2500,2500.0,2024-11-18
ORD14089,Jacket,Apparel,Asia,3,120,360.0,2025-02-02
ORD14090,Smartphone,Electronics,Asia,1,800,800.0,2024-09-21
ORD14091,Microwave,Home Appliances,North America,2,200,400.0,2025-01-31
ORD14092,Science,Books,North America,1,30,30.0,2024-12-09
ORD14093,Washing Machine,Home Appliances,Asia,1,1800,1800.0,2024-11-17
ORD14094,Board Game,Toys,Asia,4,80,320.0,2025-01-19
ORD14095,Basketball,Sports,North America,2,70,140.0,2024-10-27
ORD14096,Air Conditioner,Home Appliances,North America,1,3500,3500.0,2024-10-31
ORD14097,Air Conditioner,Home Appliances,Europe,4,3500,14000.0,2024-11-25
ORD14098,Sofa,Furniture,South America,1,5000,5000.0,2024-11-01
ORD14099,Washing Machine,Home Appliances,Europe,3,1800,5400.0,2025-01-10
ORD14100,Sweater,Apparel,Asia,3,60,180.0,2024-11-28
ORD14101,Washing Machine,Home Appliances,Australia,15,1800,13731.859381495662,2024-12-20
ORD14102,Dining Table,Furniture,North America,6,3500,21000.0,2024-10-10
ORD14103,Running Shoes,Sports,Europe,1,100,100.0,2024-09-21
ORD14104,Washing Machine,Home Appliances,Europe,2,1800,3600.0,2024-09-18
ORD14105,History,Books,South America,3,25,75.0,2024-12-15
ORD14106,Doll,Toys,Europe,5,50,250.0,2024-09-29
ORD14107,Dumbbells,Sports,Europe,2,150,300.0,2025-01-23
ORD14108,Refrigerator,Home Appliances,South America,2,2500,5000.0,2025-02-14
ORD14109,Tennis Racket,Sports,North America,1,120,120.0,2024-11-01
ORD14110,Laptop,Electronics,Europe,2,1200,2400.0,2025-02-24
ORD14111,Laptop,Electronics,Europe,7,1200,8400.0,2024-11-15
ORD14112,Camera,Electronics,Asia,2,700,1400.0,2024-10-07
ORD14113,Microwave,Home Appliances,North America,2,200,400.0,2024-10-07
ORD14114,Non-Fiction,Books,South America,2,20,40.0,2025-02-25
ORD14115,Fiction,Books,Australia,14,15,82.53023859809022,2024-10-22
ORD14116,Action Figure,Toys,Asia,3,40,120.0,2024-10-23
ORD14117,Running Shoes,Sports,Asia,7,100,700.0,2025-02-18
ORD14118,Non-Fiction,Books,Europe,3,20,60.0,2024-11-23
ORD14119,Laptop,Electronics,Asia,2,1200,2400.0,2024-09-26
ORD14120,Sofa,Furniture,South America,2,5000,10000.0,2025-02-07
ORD14121,Microwave,Home Appliances,South America,2,200,400.0,2024-09-25
ORD14122,Smartphone,Electronics,Europe,2,800,1600.0,2024-09-08
ORD14123,Laptop,Electronics,North America,3,1200,3600.0,2024-11-18
ORD14124,Tablet,Electronics,North America,1,500,500.0,2025-02-08
ORD14125,Microwave,Home Appliances,Europe,3,200,600.0,2024-09-23
ORD14126,Shoes,Apparel,North America,2,80,160.0,2024-08-29
ORD14127,RC Car,Toys,Europe,5,150,750.0,2025-01-10
ORD14128,Smartphone,Electronics,Europe,3,800,2400.0,2024-12-22
ORD14129,Philosophy,Books,Asia,2,18,36.0,2024-12-03
ORD14130,Smartphone,Electronics,North America,3,800,2400.0,2024-10-25
ORD14131,Football,Sports,Europe,1,60,60.0,2024-10-30
ORD14132,Air Conditioner,Home Appliances,Asia,2,3500,7000.0,2025-01-12
ORD14133,Jacket,Apparel,South America,5,120,600.0,2024-09-23
ORD14134,Tennis Racket,Sports,Australia,3,120,360.0,2024-10-24
ORD14135,Fiction,Books,North America,3,15,45.0,2024-09-18
ORD14136,Washing Machine,Home Appliances,Asia,3,1800,5400.0,2024-12-01
ORD14137,Doll,Toys,Australia,6,50,300.0,2024-11-21
ORD14138,Non-Fiction,Books,North America,1,20,20.0,2024-12-06
ORD14139,Action Figure,Toys,Asia,3,40,120.0,2025-02-11
ORD14140,Smartwatch,Electronics,Asia,3,300,900.0,2024-12-16
ORD14141,Wardrobe,Furniture,North America,3,6000,18000.0,2024-09-26
ORD14142,Laptop,Electronics,North America,3,1200,3600.0,2025-01-25
ORD14143,Philosophy,Books,South America,1,18,18.0,2024-11-22
ORD14144,Washing Machine,Home Appliances,Europe,1,1800,1800.0,2024-10-07
ORD14145,Philosophy,Books,Asia,2,18,36.0,2025-01-02
ORD14146,Tablet,Electronics,Australia,8,500,4000.0,2025-02-12
ORD14147,Air Conditioner,Home Appliances,South America,1,3500,3500.0,2024-10-23
ORD14148,Shoes,Apparel,Asia,2,80,160.0,2025-02-18
ORD14149,Dining Table,Furniture,Europe,2,3500,7000.0,2024-10-09
ORD14150,Tablet,Electronics,North America,1,500,500.0,2024-12-04
ORD14151,Laptop,Electronics,North America,7,1200,8400.0,2024-09-01
ORD14152,Laptop,Electronics,Europe,3,1200,3600.0,2024-10-08
ORD14153,Microwave,Home Appliances,Asia,2,200,400.0,2024-11-20
ORD14154,Laptop,Electronics,Europe,2,1200,2400.0,2025-01-21
ORD14155,Smartphone,Electronics,North America,2,800,1600.0,2024-09-26
ORD14156,Laptop,Electronics,Australia,2,1200,2400.0,2025-01-12
ORD14157,Philosophy,Books,Europe,2,18,36.0,2024-12-15
ORD14158,Basketball,Sports,Asia,1,70,70.0,2024-11-27
ORD14159,Shoes,Apparel,South America,1,80,80.0,2024-08-31
ORD14160,Football,Sports,Asia,2,60,120.0,2024-11-07
ORD14161,Laptop,Electronics,Europe,5,1200,6000.0,2024-10-24
ORD14162,Smartphone,Electronics,North America,2,800,1600.0,2025-02-05
ORD14163,Jeans,Apparel,Asia,5,50,250.0,2024-11-24
ORD14164,Jacket,Apparel,Europe,8,120,960.0,2025-02-09
ORD14165,RC Car,Toys,Asia,1,150,150.0,2024-09-02
ORD14166,Tablet,Electronics,Asia,3,500,1500.0,2024-11-08
ORD14167,Shoes,Apparel,South America,3,80,240.0,2024-12-10
ORD14168,Microwave,Home Appliances,North America,2,200,400.0,2024-12-22
ORD14169,Dining Table,Furniture,Asia,2,3500,7000.0,2025-02-19
ORD14170,Tablet,Electronics,North America,3,500,1500.0,2025-02-16
ORD14171,Tennis Racket,Sports,North America,6,120,720.0,2024-12-31
ORD14172,Microwave,Home Appliances,Asia,4,200,800.0,2025-02-23
ORD14173,Vacuum Cleaner,Home Appliances,North America,3,500,1500.0,2024-12-09
ORD14174,Philosophy,Books,South America,6,18,108.0,2024-09-02
ORD14175,Wardrobe,Furniture,South America,3,6000,18000.0,2024-11-24
ORD14176,Smartphone,Electronics,Asia,3,800,2400.0,2024-12-17
ORD14177,Lego Set,Toys,Europe,3,100,300.0,2024-12-07
ORD14178,Philosophy,Books,Australia,1,18,18.0,2024-09-27
ORD14179,Refrigerator,Home Appliances,Asia,2,2500,5000.0,2024-09-12
ORD14180,Action Figure,Toys,Australia,1,40,40.0,2024-10-11
ORD14181,Vacuum Cleaner,Home Appliances,South America,1,500,500.0,2025-01-29
ORD14182,Sweater,Apparel,North America,2,60,120.0,2024-12-04
ORD14183,Shoes,Apparel,North America,1,80,80.0,2025-01-09
ORD14184,Philosophy,Books,Asia,1,18,18.0,2024-12-26
ORD14185,Bed,Furniture,Asia,1,4500,4500.0,2024-09-01
ORD14186,Board Game,Toys,Europe,6,80,480.0,2024-12-04
ORD14187,Jeans,Apparel,Asia,1,50,50.0,2025-01-12
ORD14188,Shoes,Apparel,South America,2,80,160.0,2025-01-02
ORD14189,Smartphone,Electronics,Europe,3,800,2400.0,2024-09-29
ORD14190,Science,Books,North America,2,30,60.0,2024-09-18
ORD14191,Lego Set,Toys,Asia,2,100,200.0,2024-11-02
ORD14192,Doll,Toys,Europe,1,50,50.0,2024-11-01
ORD14193,Fiction,Books,North America,2,15,30.0,2024-12-16
ORD14194,Vacuum Cleaner,Home Appliances,South America,1,500,500.0,2024-12-16
ORD14195,Tablet,Electronics,South America,2,500,1000.0,2024-08-31
ORD14196,Science,Books,Europe,1,30,30.0,2024-10-05
ORD14197,Non-Fiction,Books,North America,1,20,20.0,2025-02-25
ORD14198,Shoes,Apparel,Europe,4,80,320.0,2024-10-02
ORD14199,Dining Table,Furniture,Australia,4,3500,14000.0,2025-01-28
ORD14200,Bookshelf,Furniture,Asia,4,2000,8000.0,2024-12-29
ORD14201,Smartphone,Electronics,Europe,1,800,800.0,2024-09-09
ORD14202,Microwave,Home Appliances,Asia,6,200,1200.0,2024-12-08
ORD14203,Smartwatch,Electronics,Asia,2,300,600.0,2024-10-23
ORD14204,Refrigerator,Home Appliances,Europe,1,2500,2500.0,2025-02-14
ORD14205,Smartphone,Electronics,Europe,3,800,2400.0,2024-12-31
ORD14206,Shoes,Apparel,Asia,20,80,529.5058854467098,2024-11-12
ORD14207,Philosophy,Books,Europe,9,18,162.0,2024-12-25
ORD14208,Dining Table,Furniture,North America,1,3500,3500.0,2025-01-02
ORD14209,Smartphone,Electronics,Australia,3,800,2400.0,2024-11-10
ORD14210,Smartphone,Electronics,North America,1,800,800.0,2024-10-20
ORD14211,Tablet,Electronics,Europe,3,500,1500.0,2024-12-10
ORD14212,Washing Machine,Home Appliances,Asia,2,1800,3600.0,2024-10-20
ORD14213,Sofa,Furniture,South America,2,5000,10000.0,2024-12-23
ORD14214,Smartwatch,Electronics,South America,1,300,300.0,2025-02-14
ORD14215,Microwave,Home Appliances,Europe,2,200,400.0,2025-01-30
ORD14216,Microwave,Home Appliances,Asia,3,200,600.0,2025-01-12
ORD14217,Jeans,Apparel,North America,2,50,100.0,2025-02-05
ORD14218,Smartphone,Electronics,North America,1,800,800.0,2024-10-09
ORD14219,Vacuum Cleaner,Home Appliances,Europe,1,500,500.0,2024-09-16
ORD14220,Camera,Electronics,Asia,4,700,2800.0,2024-09-06
ORD14221,Microwave,Home Appliances,Asia,1,200,200.0,2024-11-04
ORD14222,Smartwatch,Electronics,North America,2,300,600.0,2024-11-21
ORD14223,Laptop,Electronics,Europe,1,1200,1200.0,2024-10-11
ORD14224,Washing Machine,Home Appliances,North America,2,1800,3600.0,2024-11-08
ORD14225,Washing Machine,Home Appliances,Europe,3,1800,5400.0,2025-01-10
ORD14226,Washing Machine,Home Appliances,Asia,2,1800,3600.0,2024-11-09
ORD14227,Board Game,Toys,South America,3,80,240.0,2025-02-20
ORD14228,Air Conditioner,Home Appliances,Asia,3,3500,10500.0,2024-12-13
ORD14229,Running Shoes,Sports,Europe,1,100,100.0,2024-10-23
ORD14230,Shoes,Apparel,Asia,1,80,80.0,2025-02-03
ORD14231,T-Shirt,Apparel,South America,1,25,25.0,2024-11-07
ORD14232,Smartwatch,Electronics,North America,3,300,900.0,2025-01-26
ORD14233,Jeans,Apparel,Europe,7,50,350.0,2025-02-06
ORD14234,Smartwatch,Electronics,Europe,3,300,900.0,2025-01-07
ORD14235,Shoes,Apparel,Europe,1,80,80.0,2025-02-07
ORD14236,Vacuum Cleaner,Home Appliances,Asia,1,500,500.0,2024-11-09
ORD14237,Microwave,Home Appliances,Europe,5,200,1000.0,2025-02-08
ORD14238,Tablet,Electronics,South America,1,500,500.0,2024-12-17
ORD14239,Tablet,Electronics,Europe,16,500,2092.2506198651854,2024-12-28
ORD14240,Laptop,Electronics,South America,3,1200,3600.0,2024-11-12
ORD14241,Vacuum Cleaner,Home Appliances,South America,3,500,1500.0,2024-08-29
ORD14242,T-Shirt,Apparel,Asia,1,25,25.0,2025-01-16
ORD14243,Wardrobe,Furniture,South America,6,6000,36000.0,2024-10-29
ORD14244,Smartwatch,Electronics,South America,1,300,300.0,2024-11-27
ORD14245,Smartwatch,Electronics,Europe,2,300,600.0,2024-10-13
ORD14246,Jacket,Apparel,Asia,3,120,360.0,2024-12-20
ORD14247,Dumbbells,Sports,Asia,1,150,150.0,2024-12-17
ORD14248,Jeans,Apparel,North America,2,50,100.0,2025-01-06
ORD14249,Laptop,Electronics,Australia,2,1200,2400.0,2025-01-11
ORD14250,Jeans,Apparel,Asia,3,50,150.0,2025-01-26
ORD14251,Air Conditioner,Home Appliances,North America,1,3500,3500.0,2024-09-16
ORD14252,Dining Table,Furniture,Asia,5,3500,17500.0,2025-02-14
ORD14253,Washing Machine,Home Appliances,Asia,1,1800,1800.0,2025-02-17
ORD14254,Vacuum Cleaner,Home Appliances,South America,2,500,1000.0,2025-02-11
ORD14255,Board Game,Toys,Europe,3,80,240.0,2025-02-24
ORD14256,Smartphone,Electronics,Australia,4,800,3200.0,2024-12-27
ORD14257,Tablet,Electronics,North America,2,500,1000.0,2024-11-03
ORD14258,Air Conditioner,Home Appliances,Australia,6,3500,21000.0,2025-01-22
ORD14259,Washing Machine,Home Appliances,Australia,2,1800,3600.0,2025-01-29
ORD14260,Wardrobe,Furniture,Asia,6,6000,36000.0,2024-10-14
ORD14261,Microwave,Home Appliances,North America,1,200,200.0,2024-10-18
ORD14262,Air Conditioner,Home Appliances,North America,1,3500,3500.0,2025-02-07
ORD14263,Sweater,Apparel,Europe,2,60,120.0,2024-11-19
ORD14264,Jacket,Apparel,Asia,1,120,120.0,2025-02-17
ORD14265,Smartwatch,Electronics,Europe,2,300,600.0,2024-09-28
ORD14266,Laptop,Electronics,North America,6,1200,7200.0,2024-09-21
ORD14267,Camera,Electronics,Australia,7,700,4900.0,2025-01-08
ORD14268,T-Shirt,Apparel,Australia,1,25,25.0,2024-10-20
ORD14269,Refrigerator,Home Appliances,Asia,1,2500,2500.0,2024-09-20
ORD14270,Microwave,Home Appliances,Asia,3,200,600.0,2024-11-01
ORD14271,Philosophy,Books,Europe,1,18,18.0,2025-01-08
ORD14272,Microwave,Home Appliances,North America,1,200,200.0,2024-12-21
ORD14273,Air Conditioner,Home Appliances,Asia,4,3500,14000.0,2024-11-10
ORD14274,Refrigerator,Home Appliances,North America,1,2500,2500.0,2024-09-09
ORD14275,Refrigerator,Home Appliances,Europe,2,2500,5000.0,2025-01-09
ORD14276,Microwave,Home Appliances,Asia,1,200,200.0,2025-01-27
ORD14277,Bed,Furniture,North America,1,4500,4500.0,2024-09-30
ORD14278,Laptop,Electronics,Asia,14,1200,6592.339897979621,2025-02-09
ORD14279,Football,Sports,Asia,6,60,108.58337503053849,2024-10-14
ORD14280,Refrigerator,Home Appliances,South America,2,2500,5000.0,2024-12-04
ORD14281,Basketball,Sports,North America,4,70,280.0,2024-12-20
ORD14282,Air Conditioner,Home Appliances,Europe,1,3500,3500.0,2025-02-22
ORD14283,Running Shoes,Sports,North America,3,100,300.0,2024-11-26
ORD14284,Laptop,Electronics,Asia,1,1200,1200.0,2024-10-27
ORD14285,Wardrobe,Furniture,North America,40,6000,70551.98432715677,2024-09-05
ORD14286,Football,Sports,North America,1,60,60.0,2024-10-01
ORD14287,Action Figure,Toys,Australia,4,40,160.0,2024-12-08
ORD14288,Fiction,Books,Europe,3,15,45.0,2024-10-17
ORD14289,Laptop,Electronics,North America,1,1200,1200.0,2024-09-30
ORD14290,Smartphone,Electronics,South America,1,800,800.0,2024-09-03
ORD14291,Tablet,Electronics,Asia,1,500,500.0,2024-11-09
ORD14292,Jacket,Apparel,South America,2,120,240.0,2025-01-06
ORD14293,Camera,Electronics,South America,3,700,2100.0,2024-09-25
ORD14294,Laptop,Electronics,Europe,3,1200,3600.0,2024-11-27
ORD14295,Non-Fiction,Books,South America,5,20,100.0,2025-02-02
ORD14296,Tennis Racket,Sports,South America,1,120,120.0,2025-01-13
ORD14297,Washing Machine,Home Appliances,North America,3,1800,5400.0,2025-01-20
ORD14298,Camera,Electronics,North America,1,700,700.0,2025-02-04
ORD14299,Dining Table,Furniture,Australia,1,3500,3500.0,2025-01-11
